DOEID,REGIONC,DIVISION,REPORTABLE_DOMAIN,HDD65,CDD65,TOTSQFT,Y1_BTUEL,DOLLAREL,Y2_BTUNG,DOLLARNG,HDD50,CDD80,WSF,OA_LAT
7978,2,3,8,6388,517,466,9008,306,55555,611,2869,0,.54,2
7979,2,3,6,4997,980,720,32789,1136,81693,955,2213,37,.46,7
7980,1,1,2,5676,586,1409,17357,982,20808,298,2432,30,.69,3
7981,1,2,3,4745,1030,1230,10823,884,55965,947,1815,51,.6,4
7982,3,6,18,1652,2606,1711,52500,1973,47150,834,252,215,.43,18
7983,4,8,22,6342,232,1168,13522,463,93480,860,2566,23,.78,0
7985,2,4,12,4781,1330,504,33359,969,76978,946,2113,52,.5,5
7987,2,4,12,5087,1009,3137,54316,1360,61705,793,2428,35,.52,6
7988,1,2,5,4458,1050,3840,26818,1144,123615,2049,1902,0,.49,5
7989,4,10,26,1637,435,1496,18466,751,38130,362,37,0,.4,1
7990,3,5,16,3452,1590,2606,38167,1168,109060,1340,1115,10,.43,8
7991,4,10,26,2477,348,1176,14764,627,12300,135,176,0,.53,0
7992,4,9,25,1825,3918,988,43994,1624,21320,316,231,1217,.55,1
7994,1,2,3,4841,850,800,17104,860,33210,484,1841,0,.6,5
7995,3,7,21,1362,2939,1932,71574,2416,35363,490,137,410,.4,18
7996,2,3,6,6563,558,1568,38235,1347,107830,831,3218,0,.59,3
7998,4,10,26,3238,92,2937,34004,2444,79438,911,100,0,.51,0
7999,1,1,2,6673,388,1653,18002,892,61090,885,3446,0,.5,2
8000,4,10,26,2380,1999,2420,36167,1335,89585,752,293,176,.43,0
8002,2,3,8,6385,550,2330,26542,1009,94915,1040,3017,0,.58,2
8003,2,4,12,4939,1280,969,35379,863,115723,1220,2095,83,.51,6
8005,2,3,9,7331,340,1296,11785,505,35875,432,3830,2,.64,1
8007,2,4,10,7375,434,1352,43257,1230,42640,439,3840,0,.61,1
8008,1,2,4,5664,535,5084,44694,2433,158875,2504,2727,0,.55,3
8010,3,5,13,4574,1212,3672,54350,1781,72878,1155,1705,3,.45,4
8011,3,5,13,4502,1256,3016,40814,1401,93275,1354,1708,26,.51,7
8012,2,3,7,6366,572,3132,21035,789,44998,1216,2953,22,.56,1
8013,4,10,26,1105,666,3141,16606,735,41718,467,16,24,.38,0
8014,4,10,27,9479,74,839,29452,1471,52173,605,3979,0,.8,0
8015,3,7,21,1162,3431,3038,42616,1856,53198,711,133,638,.4,18
8016,1,2,3,4609,1052,808,10274,824,42230,616,1693,33,.59,5
8017,2,4,12,4327,1488,1696,33926,840,98810,1148,1742,74,.54,4
8019,4,10,26,1378,731,3576,33328,1440,69803,651,142,66,.37,2
8020,2,4,12,4265,1503,1176,26119,679,24498,512,1713,123,.46,7
8021,1,1,2,6414,464,770,12140,593,81898,1187,3050,6,.5,3
8022,2,4,11,6957,505,1224,30343,1004,70930,1191,3294,0,.64,0
8023,2,4,11,6574,699,2016,62699,1680,43768,300,3307,27,.52,3
8024,2,3,6,5976,720,2736,43322,1278,183065,1628,2917,2,.55,3
8025,4,10,26,1826,754,627,11116,395,28905,285,64,0,.45,0
8026,1,1,2,5845,677,2214,36495,1684,120848,1925,2454,0,.53,3
8028,3,7,21,1326,3011,2807,58396,2511,45715,603,95,476,.42,17
8029,2,4,12,4634,1095,2586,44510,984,107933,835,1791,45,.54,5
8030,2,4,11,5006,1118,1188,25413,898,80873,888,2433,57,.58,6
8031,1,2,3,4913,977,574,9298,697,13838,202,1815,3,.55,5
8033,2,3,8,7539,249,700,25488,893,35568,502,3609,38,.62,1
8034,3,7,21,3619,1623,821,23918,868,51148,558,1227,176,.68,0
8035,2,3,8,7081,283,787,20591,685,63653,728,3417,8,.59,1
8041,2,3,8,6827,415,4863,40910,1558,206640,2202,3394,28,.6,1
8043,3,7,20,4450,1143,728,53684,1273,41410,541,1497,118,.44,5
8044,2,3,7,5499,846,3675,26484,923,112135,1209,2455,2,.5,3
8045,2,4,11,6869,527,1125,43786,1443,78413,1261,3394,0,.61,0
8047,2,3,8,6729,387,4504,84645,2932,104858,1153,3384,0,.54,2
8048,3,5,13,3228,1708,1340,57301,1808,31365,505,1088,48,.49,10
8049,3,5,15,3251,1354,4315,56643,1869,76055,758,851,84,.39,7
8052,4,10,26,2274,284,1555,9632,351,38848,415,150,14,.52,0
8053,2,3,6,7334,336,1725,10891,484,100348,790,3706,0,.59,2
8054,1,2,3,4542,1074,2176,14941,1116,14350,209,1786,32,.58,5
8056,4,10,26,2626,177,747,11495,388,20500,197,76,0,.54,1
8057,1,2,3,4810,1012,830,12184,939,12198,178,1923,43,.56,4
8059,3,7,21,2295,2382,4368,26040,1107,39258,412,417,300,.47,0
8060,3,5,17,1467,2697,1150,36914,1471,50635,1000,247,292,.41,21
8061,2,4,11,4541,1497,3120,13744,429,88253,920,1900,65,.6,4
8062,4,10,26,2606,231,1879,7759,263,27368,269,125,0,.52,0
8063,1,2,4,5114,767,6243,35362,1691,233085,3505,2052,26,.52,5
8065,1,2,3,6717,350,2808,22246,975,82615,1154,3324,9,.65,1
8066,4,10,27,4813,180,3080,48263,889,144833,1924,1498,0,.54,0
8067,3,5,15,3333,1203,1900,47021,1815,103525,1049,707,44,.37,7
8069,2,4,10,7252,459,3360,64347,1417,88560,752,3873,0,.61,3
8071,3,7,21,1513,3003,2450,74863,2061,44998,491,238,419,.45,18
8073,2,3,6,5945,767,2518,53620,1759,105370,761,2865,23,.55,1
8076,2,4,10,8649,426,3108,31646,1120,93583,807,4641,24,.57,1
8077,3,7,20,1442,2777,1800,27078,670,42538,546,186,354,.42,19
8078,4,10,26,1125,1588,2670,35413,1886,58220,581,19,32,.39,0
8080,4,10,26,1322,1963,775,35400,1649,60988,609,22,160,.42,1
8081,3,6,18,1856,2583,1904,47669,1879,6150,68,232,307,.37,17
8085,1,1,2,5520,763,1900,36717,1694,80053,1310,2476,24,.55,4
8086,4,10,26,1160,611,2540,50405,3127,41000,447,23,88,.4,0
8088,3,7,21,1520,3354,2116,74941,1935,39873,427,219,710,.44,8
8090,3,5,15,3567,1307,7190,61102,2002,42435,781,1124,20,.39,6
8091,4,10,26,889,2047,988,8332,321,28085,319,0,145,.4,0
8094,3,7,21,2248,2557,3035,47495,1742,34030,470,467,589,.51,7
8098,4,10,26,2388,1798,960,14180,496,56683,633,376,191,.51,0
8099,4,10,26,2459,670,2946,16541,603,46125,489,135,33,.49,1
8101,4,10,26,2370,222,567,9683,317,24293,266,71,0,.53,0
8102,4,10,26,1218,789,2030,47109,3471,36285,404,11,94,.41,1
8103,4,9,24,1026,4432,2162,33895,1374,29725,545,35,1529,.47,0
8104,2,4,12,4787,1164,2424,34847,861,78413,1016,1990,28,.44,7
8106,4,10,26,1264,1877,6240,61184,2676,146678,1037,61,174,.42,0
8108,1,2,5,5682,528,1069,20035,549,54530,775,2539,0,.46,2
8109,2,3,8,7184,319,3287,46918,1531,183885,1891,3489,0,.6,2
8110,1,2,3,7226,263,784,4995,315,36798,537,3858,9,.5,1
8111,1,1,2,5682,584,1696,23055,1288,183578,2586,2479,27,.69,3
8112,2,3,7,6185,585,3016,39559,1385,59245,589,2854,26,.56,2
8113,4,10,27,6385,253,10840,264846,7041,5433,149,2940,0,.62,0
8115,1,1,2,6668,389,660,9301,454,89175,1292,3436,34,.49,3
8116,2,4,12,4767,1181,2712,21352,539,119515,1403,2093,15,.55,6
8118,4,8,22,6335,335,2208,6698,246,67958,622,2888,0,.64,0
8120,3,7,21,1255,3469,1650,37286,1738,31878,465,169,697,.42,16
8121,1,2,3,6885,312,875,10035,400,58015,930,3415,0,.68,2
8122,3,5,13,3618,1472,3552,59928,1858,72570,951,1261,17,.51,8
8123,3,7,21,2493,2244,2385,31738,1292,86818,715,570,282,.56,7
8124,2,3,8,6327,553,1174,7940,356,64165,705,3128,0,.55,1
8125,3,5,15,3039,1663,2680,65603,1707,52070,650,834,46,.39,8
8127,2,3,7,5180,910,3778,33595,1047,75133,853,2314,22,.5,4
8128,3,6,18,3905,1393,3552,36525,1096,63448,731,1371,30,.43,8
8129,4,10,26,1993,2487,1274,12843,439,45920,494,219,446,.45,0
8130,4,10,26,2717,696,4256,14846,530,33108,340,134,16,.48,0
8131,2,3,8,6868,406,1889,18084,726,100758,1108,3382,5,.61,1
8133,4,10,26,2422,693,739,17012,617,9123,113,107,57,.48,1
8135,2,4,10,8271,370,2928,40610,1354,76568,705,4702,22,.5,0
8136,4,10,26,1127,644,544,15757,605,23780,251,0,72,.41,0
8137,4,10,26,2620,578,4236,30933,1845,46330,502,134,0,.53,0
8138,2,3,9,7383,523,2030,50501,1577,68470,709,4050,13,.56,0
8139,2,4,12,4650,1371,2668,32905,863,162053,1752,2223,61,.52,6
8141,3,6,19,3739,1345,1408,51572,1317,67240,971,1184,22,.44,6
8142,2,3,8,6178,589,3135,13924,562,140117,1463,3055,29,.56,2
8143,4,10,26,983,1923,984,9908,414,46330,474,11,29,.39,0
8146,4,10,26,1240,1842,2208,45861,1584,60578,640,54,151,.4,0
8148,2,3,8,7078,351,2550,27241,929,113263,1224,3226,0,.6,2
8149,2,4,10,7766,443,1084,53036,758,6253,59,4130,0,.58,1
8151,2,4,12,5328,908,5560,78319,2274,123513,1281,2312,79,.52,6
8153,3,7,21,1135,3375,3445,45629,2090,49098,638,106,749,.4,15
8154,1,2,5,5387,758,1523,49457,1679,8815,125,2204,4,.46,2
8155,4,10,26,1135,1199,499,13730,525,923,69,52,16,.38,1
8159,1,1,2,6106,502,2080,11017,665,4408,103,2716,3,.54,3
8161,4,10,26,1102,1232,1584,20772,748,63140,520,37,9,.37,2
8164,1,1,2,6146,439,2268,11181,565,16400,373,2657,0,.59,3
8165,2,4,10,8549,330,667,12212,469,138375,1214,4996,0,.58,0
8168,2,4,10,6388,576,2599,3699,236,88868,917,3384,13,.56,4
8170,1,2,3,6618,373,3133,20656,917,88970,1224,3213,0,.62,2
8175,3,7,21,2012,2807,736,45915,1666,47150,515,432,581,.48,7
8176,4,10,27,4256,655,751,10390,392,27265,386,1220,18,.51,0
8177,2,4,10,8677,303,4800,33939,1099,51763,543,5390,2,.6,0
8180,3,5,17,1357,2951,896,9789,417,34440,679,201,285,.37,19
8182,2,3,7,6045,700,976,70741,1756,109368,1312,2864,29,.53,3
8185,4,8,22,6077,295,854,26235,769,158568,1491,2743,43,.67,0
8186,1,2,3,4771,872,1428,20547,1544,101270,1478,1858,0,.6,4
8188,4,10,26,1394,923,1415,11574,425,21218,234,33,21,.34,2
8190,4,10,26,1633,439,1318,13146,504,27675,254,0,0,.42,0
8191,1,1,2,7463,233,1764,23301,1166,2563,36,3655,0,.53,1
8192,3,5,15,3395,1434,4080,75470,1818,82513,1283,793,70,.39,7
8193,1,2,3,7284,275,2055,67370,2614,56683,795,3300,0,.55,2
8194,2,4,12,4269,1501,918,9636,299,73493,974,1791,94,.45,6
8196,1,2,3,7147,260,1696,37836,1311,92763,1303,3378,3,.52,1
8197,2,3,9,6925,506,2833,40487,1501,66933,745,3561,19,.66,3
8198,1,2,4,4597,1074,1041,10291,552,103935,1543,2011,9,.52,5
8199,4,9,24,1854,2835,2868,20953,664,19988,413,124,751,.48,0
8203,3,5,15,2468,2078,1334,48369,1534,42333,360,475,240,.39,11
8204,2,4,10,7765,405,3128,24481,878,110700,944,4320,0,.64,0
8205,2,4,10,6269,604,1564,65367,2222,87945,896,3329,9,.55,4
8207,4,10,26,1088,1246,1232,14644,708,40283,371,0,42,.39,2
8209,1,2,3,6973,297,3199,16590,965,64883,966,3347,29,.54,1
8210,2,3,7,6486,505,2304,28668,785,68573,994,2998,0,.54,2
8211,4,10,26,1134,1404,4345,63941,4916,60885,711,32,63,.39,0
8212,3,7,21,2177,2659,1131,24239,880,70315,832,648,487,.5,6
8214,2,3,7,5113,900,1600,54363,1802,46945,609,2340,11,.5,2
8216,2,3,7,6047,668,1300,7687,285,34133,543,2778,12,.54,4
8217,2,3,9,7030,484,1267,23533,915,131508,1380,3419,16,.66,2
8218,4,10,26,2249,1549,1458,22516,655,40898,447,256,101,.5,0
8219,4,10,26,2376,120,1177,3525,116,13428,132,40,8,.56,0
8220,4,10,27,6581,207,1612,33731,873,114493,1544,2922,0,.61,0
8222,1,2,3,4509,955,850,5173,514,36798,538,1816,29,.61,4
8223,1,2,3,6717,330,4312,29719,1086,136940,1602,3195,6,.56,3
8224,2,3,6,6456,557,7023,147607,4902,427733,3746,3226,0,.6,3
8225,4,10,26,792,1720,1026,16999,483,43153,318,8,33,.35,0
8226,4,8,23,5988,1075,1560,22533,583,113058,981,2624,75,.6,0
8229,2,4,10,7381,411,608,9741,469,52480,592,3878,0,.56,3
8230,2,3,7,5284,792,2182,25774,890,81385,800,2421,19,.45,6
8234,1,2,3,6489,390,1838,32892,1730,134583,1964,3067,0,.57,3
8235,1,2,5,5313,786,1350,28500,1320,79950,1047,2282,0,.42,4
8236,3,5,16,4491,651,3472,84969,2001,3280,46,1447,16,.47,1
8237,4,10,26,3937,1705,1876,28265,1252,76875,707,534,209,.59,0
8238,4,10,26,1105,1229,552,6094,231,9738,90,0,9,.37,1
8239,4,10,26,827,1681,630,9079,324,10558,143,15,55,.34,1
8240,1,2,5,5388,607,973,21758,591,43460,618,2571,33,.47,3
8241,2,4,12,4130,1551,2668,32605,822,114903,1397,1720,80,.53,5
8242,2,4,10,7512,493,2000,36263,860,83333,888,4135,25,.67,2
8243,4,10,26,2278,1892,2046,65159,3027,18246,188,241,98,.47,0
8245,3,5,16,3319,1754,3100,31346,819,108138,1354,1341,38,.42,6
8246,4,10,26,869,1633,850,8806,345,14863,137,6,70,.32,0
8247,4,9,24,1051,3798,756,50252,1580,6150,106,69,1044,.44,0
8249,3,7,21,2209,2657,1500,30630,1112,41000,530,591,530,.52,6
8250,2,3,9,8233,248,4346,28279,1098,101988,1030,4601,1,.58,1
8251,1,2,3,6478,388,1413,13665,521,66318,887,3257,15,.56,2
8254,1,2,3,6407,494,5697,35662,1553,86818,1092,3027,0,.62,4
8256,4,10,26,2551,252,1474,16879,729,45305,417,293,39,.51,0
8257,2,3,8,7200,315,4301,24386,784,122283,1295,3604,19,.59,2
8258,2,3,7,5652,719,1800,23116,830,50533,935,2739,18,.59,2
8259,4,8,23,5750,1132,840,10427,304,47355,411,2533,78,.59,0
8260,3,7,21,1227,4030,1901,70291,1850,39258,436,151,1075,.46,8
8261,3,5,15,2717,1906,2700,25607,843,84358,914,807,83,.39,7
8263,1,2,3,4957,845,1596,14675,606,181118,2752,1916,12,.57,5
8264,2,4,11,4530,1499,3799,40432,1113,89380,968,1925,87,.57,4
8265,3,7,21,1295,3567,1800,53169,1446,44075,453,177,791,.47,8
8266,2,4,10,8891,266,1107,18125,533,89585,786,5060,19,.58,0
8269,2,4,10,7612,473,799,43496,784,6253,59,4118,11,.58,2
8270,4,8,22,5653,651,1300,8745,339,39360,402,2414,0,.6,0
8271,3,7,21,2229,2578,2601,49590,1800,42538,575,475,528,.5,7
8272,2,4,10,7055,618,2765,9977,445,50738,539,3883,12,.51,0
8275,2,3,8,7240,307,900,17326,615,59860,658,3599,6,.61,1
8277,1,1,1,6506,371,1782,15119,958,89688,1296,2742,26,.5,3
8278,4,9,25,1843,3883,2030,80318,2946,57195,695,286,1241,.54,0
8279,2,3,6,6837,498,4212,29336,969,100758,746,3639,35,.57,3
8283,4,10,26,2358,230,720,3722,96,15375,128,135,27,.54,0
8285,1,1,2,6105,449,651,8608,545,9738,142,2594,0,.69,3
8286,3,6,19,3764,1286,1116,31541,862,53300,779,1248,35,.45,7
8287,4,10,26,1775,1417,936,18960,761,48688,514,130,41,.38,0
8288,3,7,20,3012,1894,827,43551,1552,88663,1284,852,135,.45,11
8290,1,1,2,6177,588,2376,26330,1232,108035,1453,2723,0,.48,2
8291,4,10,26,2281,1889,2633,20332,740,50943,658,232,135,.47,1
8292,4,10,27,5045,140,2666,35311,995,71750,984,1768,0,.57,0
8293,4,9,24,1010,4480,2567,16634,760,11993,291,72,1509,.45,0
8295,4,8,22,5551,746,1372,23959,880,53095,511,2308,21,.59,0
8296,1,2,3,6339,425,892,29940,1598,57195,834,3021,4,.56,3
8298,2,3,6,5632,809,2743,22935,749,86203,876,2840,35,.57,3
8300,2,4,11,4604,1354,1368,17026,526,93480,1024,1933,97,.61,5
8301,2,3,7,6123,600,962,14535,432,60578,564,2833,26,.57,3
8302,1,1,1,5745,572,3144,10495,508,89175,1484,2442,15,.57,4
8303,1,2,3,7247,382,2550,5746,420,79643,1029,3239,0,.5,1
8308,2,3,8,6626,410,1500,15296,597,62935,692,3462,0,.54,2
8311,3,7,21,1324,3322,3641,69461,2631,82718,1009,214,493,.38,12
8312,1,2,4,4883,835,4200,21451,1026,75133,1181,2013,8,.52,5
